longitude,latitude,magnitude,depth,year,area,cluster
107.3784027,-7.754499435,3.575512721,15.0,2018,8,5
106.3825455,-7.733390331,3.632770429,10.0,2018,11,7
107.8993912,-8.166333199,3.812425661,18.0,2018,20,2
109.8808212,-8.893027306,4.344659536,25.0,2018,0,13
107.2531052,-7.844794273,3.574178023,29.0,2018,8,5
105.2621613,-7.12432003,4.262723801,10.0,2018,16,1
106.3716202,-7.909421444,3.608586559,19.0,2018,11,-1
107.3511658,-7.791248798,3.965033425,10.0,2018,8,5
108.1410828,-8.607114792,3.689893548,10.0,2018,22,-1
107.1036072,-7.92145443,3.825328296,27.0,2018,8,15
107.0325241,-8.048670769,3.570059644,10.0,2018,8,15
105.0556335,-7.221255779,4.412027124,24.0,2018,16,-1
105.3092651,-7.247310638,3.796440656,10.0,2018,16,1
108.6081085,-8.551925659,3.553289446,49.0,2018,6,11
107.3463898,-8.194909096,4.1411572,25.0,2018,2,8
107.7079773,-8.398153305,3.701926994,10.0,2018,22,2
107.5367813,-8.567695618,3.751748824,10.0,2018,22,-1
105.8937378,-7.109406948,3.722227034,56.0,2018,9,4
105.3153381,-7.315276146,4.360466806,10.0,2018,16,1
106.4146042,-7.77969408,3.673713924,10.0,2018,11,7
105.8698425,-7.14230442,4.871479921,49.0,2018,9,4
108.4569244,-8.99655056,4.516501559,44.0,2018,14,-1
107.8460922,-8.136537552,4.144734536,24.0,2018,20,2
106.4483109,-7.789256096,4.911964583,56.0,2019,11,7
107.8943176,-8.097026825,3.936336004,28.0,2019,20,2
107.2001648,-8.007675171,3.616709952,27.0,2019,8,8
107.3446274,-8.282326698,3.67545897,10.0,2019,2,8
112.7710266,-8.982566833,3.601969815,10.0,2019,3,-1
107.2092743,-8.139060974,3.920043396,12.0,2019,2,8
106.6571655,-7.606132507,3.526138778,11.0,2019,11,7
108.3209991,-6.710388184,3.69249339,14.0,2019,23,-1
107.8977814,-8.102872849,3.823558268,28.0,2019,20,2
108.7641983,-8.474061012,3.55064335,17.0,2019,6,11
107.693634,-7.300137997,4.450236361,15.0,2019,15,10
107.8724518,-8.109048843,4.096806336,24.0,2019,20,2
105.6871033,-7.034358978,4.810715484,46.0,2019,16,-1
110.2375488,-8.984628677,4.296359504,10.0,2019,0,12
113.7409973,-6.473792076,5.714087387,10.0,2019,12,-1
106.5583649,-7.80261755,3.951615395,12.0,2019,11,7
109.1936493,-8.495203018,4.003625373,12.0,2019,6,3
107.8882599,-8.174622536,4.021124245,15.0,2019,20,2
107.2553635,-7.885111332,3.83127214,30.0,2019,8,5
106.0427475,-7.393650055,3.796209763,27.0,2019,9,4
107.1283264,-8.498883247,3.756780806,10.0,2019,2,-1
105.8083572,-7.595244408,3.539183176,35.0,2019,1,-1
107.9586639,-8.441592216,3.52658754,10.0,2019,22,-1
107.2654037,-7.880915165,3.641545183,28.0,2019,8,5
106.0772858,-7.375267982,3.890708641,22.0,2019,9,4
106.6837921,-7.986954212,3.532611828,67.0,2019,8,-1
106.8002243,-7.246549129,3.651233924,10.0,2019,15,-1
107.3308105,-8.211735725,5.032726643,44.0,2019,2,8
108.381546,-8.521952629,3.980111508,45.0,2019,22,11
106.4811172,-7.717927933,3.67888825,25.0,2019,11,7
107.775238,-8.378168106,3.910486711,29.0,2019,22,2
107.3151169,-8.211550713,3.766660996,21.0,2019,2,8
106.2689438,-7.273628712,3.818560294,50.0,2019,9,-1
107.2823257,-7.864072323,3.904204084,25.0,2019,8,5
108.8528442,-8.442084312,4.405531452,36.0,2019,6,14
109.2007217,-8.433461189,3.794092462,25.0,2019,6,3
112.4906235,-8.935938835,4.539763838,65.0,2019,3,9
105.1219406,-7.284861088,3.710263354,26.0,2019,16,-1
110.851944,-6.726953983,3.760979568,6.0,2019,4,-1
107.2664642,-8.074920654,3.60261477,21.0,2019,2,8
107.2499695,-8.147210121,3.56763701,23.0,2019,2,8
105.9035645,-7.600435257,3.638764283,10.0,2019,1,4
107.9878616,-8.881760597,4.133176142,10.0,2019,14,-1
106.9095993,-7.997814655,4.020925395,19.0,2019,8,15
106.6322174,-7.732122421,3.71662993,13.0,2019,11,7
109.0208664,-8.372983932,3.507143213,23.0,2019,6,14
105.3259583,-7.28902483,3.605808833,11.0,2019,16,1
108.8447495,-8.432369232,5.32452395,46.0,2019,6,14
105.8661957,-7.80081892,3.609865446,10.0,2019,1,4
107.2759628,-7.82830286,3.997182626,37.0,2019,8,5
107.7242661,-8.236755371,3.559644411,26.0,2019,20,2
112.4873505,-8.887212753,3.593645902,30.0,2019,3,9
108.7022095,-8.444903374,5.188525185,54.0,2019,6,11
107.9079819,-8.153958321,4.355482179,17.0,2019,20,2
108.8869629,-8.366325378,3.782652955,37.0,2019,6,14
110.5813904,-8.982363701,4.107183898,10.0,2019,0,22
110.325531,-6.989160061,5.706508748,10.0,2019,4,-1
106.5785294,-7.743668556,3.726706021,18.0,2019,11,7
107.7339172,-8.243821144,3.970789311,10.0,2019,20,2
107.9103699,-8.138336182,4.392765167,18.0,2019,20,2
107.3133545,-8.214030266,4.211854148,10.0,2019,2,8
105.9559402,-7.138366699,3.709809648,10.0,2019,9,4
108.1552811,-8.209629059,4.018359989,32.0,2019,20,17
108.3587418,-8.347197533,4.447157619,50.0,2019,22,-1
106.0095749,-7.382401466,4.966862134,47.0,2019,9,4
113.9412003,-8.829922676,6.912013451,10.0,2019,3,-1
106.4189758,-7.48473835,4.624476761,19.0,2019,11,-1
108.4102859,-8.519115448,3.659160439,13.0,2019,22,11
110.134407,-8.69414711,4.971675785,62.0,2019,17,-1
106.6863556,-7.660809517,3.53231203,10.0,2019,11,7
106.098877,-7.336957455,4.303074657,15.0,2019,9,4
106.4376678,-7.862287045,3.699870622,10.0,2019,11,7
106.5371857,-6.789373398,4.045794855,2.0,2019,5,23
106.5426788,-6.791318893,3.579767921,2.0,2019,5,23
106.519455,-6.778941154,3.6411453,3.0,2019,5,23
106.5300751,-6.767422199,3.577385512,3.0,2019,5,23
107.5048981,-8.19777298,3.797701311,27.0,2019,2,-1
107.2630768,-7.870135307,3.711415232,29.0,2019,8,5
106.5077896,-6.784842014,4.034485457,2.0,2019,5,23
112.4637375,-8.905248642,4.481913195,10.0,2019,3,9
108.6862793,-8.589182854,3.831725235,26.0,2019,6,11
105.8921814,-7.673744678,3.693406508,13.0,2019,1,4
111.7789307,-8.758068085,3.674213129,28.0,2019,7,-1
107.2683563,-8.085679054,4.786558196,19.0,2019,2,8
108.1065674,-8.418375015,4.303917784,10.0,2019,22,6
109.1930237,-8.413476944,3.692245221,33.0,2019,6,3
107.9062195,-8.158698082,3.956909815,16.0,2019,20,2
112.4784088,-8.904973984,3.878116447,18.0,2019,3,9
107.6584015,-8.065548897,3.554006919,10.0,2019,20,-1
106.1170349,-7.355410099,4.099531256,21.0,2019,9,4
107.2735825,-7.846061707,3.624841352,29.0,2019,8,5
105.8314743,-7.68117094,4.303773505,10.0,2019,1,4
107.8925171,-8.146711349,3.563760188,18.0,2019,20,2
108.2294769,-8.203235626,4.647685843,15.0,2019,20,17
109.8005371,-8.93161869,4.040243756,10.0,2019,0,13
108.8314896,-8.567414284,4.76767395,10.0,2019,6,14
108.8686981,-8.549582481,4.372446796,10.0,2019,6,14
107.9222717,-8.183940887,3.680844668,10.0,2019,20,2
111.3034668,-8.976820946,3.640077376,16.0,2019,7,16
107.9093628,-8.17873764,3.96018189,10.0,2019,20,2
107.2421951,-8.077390671,3.936966842,18.0,2019,2,8
111.7230606,-8.368154526,4.250747167,29.0,2019,21,-1
110.2427292,-8.79449749,3.780076505,20.0,2019,0,12
108.7003937,-8.104215622,4.335771294,54.0,2019,20,-1
106.5422363,-7.058154106,3.863466279,10.0,2019,5,-1
110.7051086,-8.446631432,3.775897346,10.0,2019,21,-1
108.2426147,-8.184454918,4.762044008,25.0,2019,20,17
109.1939316,-8.415532112,3.919854595,10.0,2019,6,3
107.8958282,-8.085792542,4.241200178,35.0,2019,20,2
107.897438,-8.127999306,3.986663465,14.0,2019,20,2
108.8706741,-8.504310608,3.65310815,10.0,2019,6,14
110.3445892,-8.960581779,4.640405443,10.0,2019,0,24
107.1247101,-7.950469494,3.704551086,23.0,2019,8,15
107.2244644,-8.194823265,4.165824981,11.0,2019,2,8
105.9273453,-7.552417755,3.724471031,10.0,2019,1,4
107.9123993,-8.112855911,4.4045181,17.0,2019,20,2
109.7990189,-8.982075691,4.56369325,10.0,2019,0,13
107.0978394,-8.488215446,3.659155718,10.0,2019,2,-1
106.5495758,-7.790138721,3.997914643,10.0,2019,11,7
107.8667374,-8.122624397,4.009375114,31.0,2019,20,2
108.7348557,-8.626664162,4.041325021,10.0,2019,6,11
111.3874741,-8.920973778,4.24516585,16.0,2019,7,16
111.2698212,-8.799314499,4.271221594,38.0,2019,7,16
105.9311752,-7.266814709,3.810851941,68.0,2019,9,4
112.5342407,-8.794400215,3.508524127,36.0,2019,3,9
105.9770279,-7.206945896,3.82179886,13.0,2019,9,4
106.0359039,-7.470118046,3.774110705,14.0,2019,1,4
112.775444,-8.813131332,5.352046721,43.0,2019,3,-1
107.8268814,-7.099684715,5.028118184,10.0,2019,15,-1
109.3174515,-6.257637501,5.543466368,10.0,2019,19,-1
108.5425186,-8.317369461,4.642632441,56.0,2019,22,-1
113.0135651,-8.954909325,4.208446868,12.0,2019,3,27
106.7562561,-6.969173431,5.116608352,10.0,2019,5,-1
111.9046631,-8.560845375,3.603653824,65.0,2019,21,-1
105.7114944,-7.112965107,3.844960955,69.0,2019,16,-1
106.232605,-7.544559479,3.900007607,21.0,2019,1,-1
107.2739258,-7.887994289,3.98040585,20.0,2019,8,5
110.1634598,-8.959270477,3.652834296,10.0,2019,0,-1
107.0245361,-7.938688278,3.865777221,10.0,2019,8,15
105.8731155,-7.785985947,3.775424282,10.0,2019,1,4
107.0314865,-8.038780212,4.352384607,10.0,2019,8,15
107.2806854,-7.860147953,4.070513928,20.0,2019,8,5
106.6519928,-7.590653896,4.05525678,20.0,2019,11,7
105.891716,-7.511773109,4.702673591,10.0,2019,1,4
113.8027344,-6.463579178,5.283907313,10.0,2019,12,-1
