year,quarter,month,latitude,longitude,magnitude,depth,dayPeriod,earthquakeCategory,depthCategory,cluster1_4
2020,1,3,-6.971728325,107.112648,1.829785388,19.0,Night,Micro,Shallow,1
2020,1,3,-7.021215439,105.5673752,4.137934375,25.0,Evening,Light,Shallow,0
2020,1,3,-7.395420551,106.3058014,2.455346188,39.0,Afternoon,Micro,Shallow,1
2020,1,3,-8.999598503,110.8701706,3.192687261,27.0,Afternoon,Minor,Shallow,1
2020,1,3,-6.730839729,107.3497086,3.184647742,10.0,Afternoon,Minor,Shallow,1
2020,1,3,-6.731124401,107.3521805,2.376643089,10.0,Night,Micro,Shallow,1
2020,1,3,-7.838786602,106.5792236,4.654241544,34.0,Dawn,Light,Shallow,0
2020,1,3,-7.486238003,106.7384186,2.996890636,31.0,Afternoon,Micro,Shallow,1
2020,1,3,-7.600991249,107.7737732,3.880367021,94.0,Morning,Minor,Intermediate,2
2020,1,3,-7.23485136,106.4359741,2.915181868,78.0,Evening,Micro,Intermediate,1
2020,1,3,-7.01091814,109.4089813,4.773448014,247.0,Evening,Light,Intermediate,2
2020,1,3,-8.013593674,110.4366684,2.084157741,12.0,Dawn,Micro,Shallow,1
2020,1,3,-8.306652069,107.9194183,3.509173102,10.0,Morning,Minor,Shallow,0
2020,1,3,-8.136467934,112.3375778,2.961909722,118.0,Afternoon,Micro,Intermediate,2
2020,1,3,-7.418901443,105.3433228,3.321276531,10.0,Dawn,Minor,Shallow,1
2020,1,3,-7.761162281,107.1249313,3.618079898,36.0,Evening,Minor,Shallow,0
2020,1,3,-7.324561119,106.6398468,2.635531538,73.0,Evening,Micro,Intermediate,1
2020,1,3,-6.992910385,106.6051331,3.403040948,10.0,Dawn,Minor,Shallow,0
2020,1,3,-8.468635559,110.634552,2.900518511,10.0,Morning,Micro,Shallow,1
2020,1,3,-8.29018116,108.5333557,3.301677595,29.0,Afternoon,Minor,Shallow,1
2020,1,3,-7.406643391,106.9674072,3.804729101,91.0,Evening,Minor,Intermediate,2
2020,1,3,-7.765454769,111.3631821,2.280601871,12.0,Night,Micro,Shallow,1
2020,1,3,-7.024868011,106.6263504,2.35642107,12.0,Morning,Micro,Shallow,1
2020,1,3,-7.57079792,105.9172745,4.089140599,10.0,Evening,Light,Shallow,0
2020,1,3,-7.843138218,107.2009048,2.447169418,36.0,Evening,Micro,Shallow,1
2020,1,3,-8.071465492,111.0505829,5.427623123,134.0,Night,Moderate,Intermediate,2
2020,1,3,-8.46899128,108.7912903,3.2155654,42.0,Morning,Minor,Shallow,1
2020,1,3,-6.513592243,107.2827072,3.235812535,10.0,Night,Minor,Shallow,1
2020,1,3,-6.947680473,111.7140884,2.907784507,10.0,Dawn,Micro,Shallow,1
2020,1,3,-7.282916069,106.1410599,3.107143051,70.0,Morning,Minor,Shallow,1
2020,1,3,-8.065135002,107.2748642,2.716139361,21.0,Afternoon,Micro,Shallow,1
2020,1,3,-7.960730076,106.8319855,2.481839153,16.0,Afternoon,Micro,Shallow,1
2020,2,4,-8.532855988,108.3699036,3.035558305,10.0,Morning,Minor,Shallow,1
2020,2,4,-7.602804184,105.8741531,3.545188242,10.0,Dawn,Minor,Shallow,0
2020,2,4,-7.08836031,110.2324829,2.625631772,10.0,Evening,Micro,Shallow,1
2020,2,4,-7.220031261,107.5052261,3.577214623,148.0,Afternoon,Minor,Intermediate,2
2020,2,4,-8.093369484,107.8701096,3.690686073,19.0,Evening,Minor,Shallow,0
2020,2,4,-8.971326828,113.0683746,4.885786644,137.0,Night,Light,Intermediate,2
2020,2,4,-7.237608433,107.5930481,2.36146401,10.0,Morning,Micro,Shallow,1
2020,2,4,-8.237891197,107.3603287,3.077301553,10.0,Afternoon,Minor,Shallow,1
2020,2,4,-7.277514935,109.091629,2.554850093,10.0,Afternoon,Micro,Shallow,1
2020,2,4,-6.867025852,111.3585892,2.746965037,10.0,Evening,Micro,Shallow,1
2020,2,4,-7.883131981,106.9531326,3.553658941,12.0,Night,Minor,Shallow,0
2020,2,4,-8.720269203,111.4233856,2.679845256,21.0,Dawn,Micro,Shallow,1
2020,2,4,-8.305539131,110.7978363,3.105034757,71.0,Evening,Minor,Intermediate,1
2020,2,4,-8.460869789,111.0600204,3.397618333,111.0,Morning,Minor,Intermediate,2
2020,2,4,-6.267852306,112.6680298,5.613863263,360.0,Morning,Moderate,Deep,3
2020,2,4,-7.309344769,105.4377365,3.6729408,24.0,Night,Minor,Shallow,0
2020,2,4,-7.405426502,106.1774368,3.907698555,49.0,Afternoon,Minor,Shallow,0
2020,2,4,-7.150317669,108.2045288,5.494408436,355.0,Morning,Moderate,Deep,3
2020,2,4,-8.196154594,107.8910675,4.484158226,20.0,Morning,Light,Shallow,0
2020,2,4,-6.964820862,108.5318527,2.393452915,10.0,Morning,Micro,Shallow,1
2020,2,4,-6.884435654,106.3150711,2.515291651,10.0,Evening,Micro,Shallow,1
2020,2,4,-7.68390274,106.4381027,3.011329355,29.0,Night,Minor,Shallow,1
2020,2,4,-7.37698698,106.0605774,3.447582,12.0,Afternoon,Minor,Shallow,0
2020,2,4,-7.046802044,106.9071732,2.357460903,10.0,Afternoon,Micro,Shallow,1
2020,2,4,-6.893000126,106.3232117,3.340424274,10.0,Night,Minor,Shallow,0
2020,2,4,-6.882854939,106.3231659,3.641109723,10.0,Dawn,Minor,Shallow,0
2020,2,4,-8.462255478,111.2283096,3.722190763,10.0,Evening,Minor,Shallow,0
2020,2,4,-7.152517319,105.4862289,3.557819699,10.0,Morning,Minor,Shallow,0
2020,2,4,-8.905104637,112.4854965,4.524809574,36.0,Morning,Light,Shallow,0
2020,2,4,-8.073843956,107.2973404,3.424347312,25.0,Evening,Minor,Shallow,0
2020,2,4,-8.969952583,111.2745132,4.518688047,27.0,Night,Light,Shallow,0
2020,2,4,-8.50967598,113.6986694,3.556772737,129.0,Dawn,Minor,Intermediate,2
2020,2,4,-7.776536942,106.9289474,4.5301463,29.0,Night,Light,Shallow,0
2020,2,4,-7.05348444,106.4969254,3.644979649,10.0,Night,Minor,Shallow,0
2020,2,4,-7.819668293,107.1344833,3.004504237,12.0,Afternoon,Minor,Shallow,1
2020,2,4,-6.218009949,106.1156616,4.93286288,169.0,Dawn,Light,Intermediate,2
2020,2,4,-7.678164482,107.3550415,2.753223967,56.0,Evening,Micro,Shallow,1
2020,2,4,-8.236293793,107.8785553,3.544383065,10.0,Night,Minor,Shallow,0
2020,2,4,-7.642576694,107.4271851,2.720642027,55.0,Dawn,Micro,Shallow,1
2020,2,4,-7.500636578,106.7049942,4.651381184,11.0,Morning,Light,Shallow,0
2020,2,5,-8.174068451,108.2003174,4.82781559,29.0,Morning,Light,Shallow,0
2020,2,5,-8.207044601,108.2202072,3.981553526,28.0,Afternoon,Minor,Shallow,0
2020,2,5,-6.834359169,110.7414932,3.101527756,10.0,Evening,Minor,Shallow,1
2020,2,5,-8.896823883,110.4887619,3.267570117,52.0,Dawn,Minor,Shallow,1
2020,2,5,-8.709734917,109.960022,3.202954942,13.0,Dawn,Minor,Shallow,1
2020,2,5,-8.183301926,107.8853455,3.46294046,22.0,Afternoon,Minor,Shallow,0
2020,2,5,-8.018761635,109.0099564,3.262629286,73.0,Morning,Minor,Intermediate,1
2020,2,5,-7.778615952,110.0873032,5.334478719,10.0,Dawn,Moderate,Shallow,0
2020,2,5,-7.687558174,106.4322586,4.540401913,12.0,Evening,Light,Shallow,0
2020,2,5,-7.220691204,108.7001801,2.747629462,10.0,Afternoon,Micro,Shallow,1
2020,2,5,-8.237753868,110.4406052,5.155001402,118.0,Morning,Moderate,Intermediate,0
2020,2,5,-7.173582554,106.586235,3.859590155,111.0,Morning,Minor,Intermediate,2
2020,2,5,-8.584415436,108.700737,3.147009318,10.0,Morning,Minor,Shallow,1
2020,2,5,-8.273561478,107.8784027,3.167025179,10.0,Afternoon,Minor,Shallow,1
2020,2,5,-7.771173,106.5451584,3.778388193,13.0,Dawn,Minor,Shallow,0
2020,2,5,-7.38318491,106.063179,3.675810906,30.0,Afternoon,Minor,Shallow,0
2020,2,5,-7.101483822,106.911705,3.34663811,10.0,Afternoon,Minor,Shallow,0
2020,2,5,-7.104719162,106.9280548,2.581880553,10.0,Afternoon,Micro,Shallow,1
2020,2,5,-7.104832172,106.9248962,2.411642008,10.0,Evening,Micro,Shallow,1
2020,2,5,-8.511795998,110.547348,3.480155265,10.0,Night,Minor,Shallow,0
2020,2,5,-7.823542595,107.2515488,3.000144869,24.0,Evening,Minor,Shallow,1
2020,2,5,-8.360696793,108.1351852,4.927781254,10.0,Morning,Light,Shallow,0
2020,2,5,-7.153106689,106.9197769,2.19229127,11.0,Evening,Micro,Shallow,1
2020,2,5,-8.080752373,107.8704834,4.71161646,65.0,Morning,Light,Shallow,0
2020,2,5,-8.961758614,110.8347015,4.680904056,10.0,Morning,Light,Shallow,0
2020,2,5,-7.696704865,106.9132614,4.24999517,17.0,Dawn,Light,Shallow,0
2020,2,5,-7.416659355,105.9805756,3.339666802,17.0,Afternoon,Minor,Shallow,0
2020,2,5,-7.089383602,106.9359512,2.035821871,11.0,Evening,Micro,Shallow,1
2020,2,5,-7.664888859,107.3549347,3.987893512,69.0,Night,Minor,Shallow,0
2020,2,5,-8.082810402,107.861908,3.855799708,17.0,Evening,Minor,Shallow,0
2020,2,5,-8.432572365,112.4554825,3.837618149,126.0,Night,Minor,Intermediate,2
2020,2,5,-7.803602695,107.2143707,4.003114204,33.0,Afternoon,Light,Shallow,0
2020,2,5,-8.118471146,107.8759003,4.635552158,65.0,Morning,Light,Shallow,0
2020,2,5,-7.906958103,110.4620819,2.551103017,19.0,Morning,Micro,Shallow,1
2020,2,5,-7.567862034,106.6875839,3.900181356,26.0,Evening,Minor,Shallow,0
2020,2,5,-8.050222397,107.2864838,2.980469175,10.0,Night,Micro,Shallow,1
2020,2,5,-7.823341846,107.2299271,3.469121994,25.0,Night,Minor,Shallow,0
2020,2,5,-7.825819492,108.9667435,3.753470701,75.0,Dawn,Minor,Intermediate,0
2020,2,5,-7.483985901,106.0188904,3.934886923,25.0,Morning,Minor,Shallow,0
2020,2,5,-8.149733543,107.3100967,3.198042313,10.0,Afternoon,Minor,Shallow,1
2020,2,6,-8.379385948,108.4558792,3.929086369,10.0,Morning,Minor,Shallow,0
2020,2,6,-7.746458054,107.3979111,2.713405263,51.0,Afternoon,Micro,Shallow,1
2020,2,6,-7.061790943,106.0843124,4.157201053,19.0,Afternoon,Light,Shallow,0
2020,2,6,-8.768648148,110.7154999,3.233152072,33.0,Morning,Minor,Shallow,1
2020,2,6,-6.327008247,111.9139328,4.438335018,623.0,Night,Light,Deep,3
2020,2,6,-7.430857658,106.0291367,3.43259666,24.0,Evening,Minor,Shallow,0
2020,2,6,-7.823471069,107.2769623,3.960898635,21.0,Evening,Minor,Shallow,0
2020,2,6,-7.773008823,107.2515869,3.906680793,21.0,Afternoon,Minor,Shallow,0
2020,2,6,-7.40113306,105.4186172,5.008574922,10.0,Morning,Moderate,Shallow,0
2020,2,6,-7.80706358,107.2677765,3.571256656,24.0,Afternoon,Minor,Shallow,0
2020,2,6,-7.956777573,108.1247406,3.284806484,61.0,Afternoon,Minor,Shallow,1
2020,2,6,-7.232601166,105.9061432,4.498190716,17.0,Dawn,Light,Shallow,0
2020,2,6,-8.124311447,110.298645,3.342147637,106.0,Morning,Minor,Intermediate,2
2020,2,6,-8.992337227,111.1503067,3.772519565,10.0,Afternoon,Minor,Shallow,0
2020,2,6,-7.813894749,106.0027161,2.900626104,22.0,Afternoon,Micro,Shallow,1
2020,2,6,-7.895112038,106.2446518,3.056111947,13.0,Evening,Minor,Shallow,1
2020,2,6,-6.514848232,113.9014587,5.820788988,10.0,Morning,Moderate,Shallow,0
2020,2,6,-8.263055801,107.9084854,3.532371363,10.0,Morning,Minor,Shallow,0
2020,2,6,-7.752978802,106.4619522,4.008560445,11.0,Afternoon,Light,Shallow,0
2020,2,6,-7.941557407,107.0233688,3.161031846,10.0,Afternoon,Minor,Shallow,1
2020,2,6,-6.447789192,106.4237366,4.778690493,174.0,Morning,Light,Intermediate,2
2020,2,6,-8.231860161,107.8708878,4.136109445,10.0,Evening,Light,Shallow,0
2020,2,6,-6.475358009,106.1092758,4.192782859,93.0,Afternoon,Light,Intermediate,0
2020,2,6,-8.995810509,110.8498611,5.114932365,87.0,Evening,Moderate,Intermediate,0
2020,2,6,-8.99236393,110.5270767,3.92269996,40.0,Morning,Minor,Shallow,0
2020,2,6,-8.241718292,108.5819321,3.926296528,92.0,Night,Minor,Intermediate,2
2020,2,6,-6.278621674,108.3328247,3.466089221,10.0,Afternoon,Minor,Shallow,0
2020,2,6,-7.655130863,112.2547607,5.417680557,10.0,Afternoon,Moderate,Shallow,0
2020,2,6,-7.317730427,106.0775299,4.059354396,23.0,Night,Light,Shallow,0
2020,2,6,-7.23862648,107.7161331,3.529349529,10.0,Afternoon,Minor,Shallow,0
2020,2,6,-7.78717804,108.611412,2.898691343,90.0,Afternoon,Micro,Intermediate,1
2020,2,6,-7.219759941,108.4386978,2.429581488,12.0,Evening,Micro,Shallow,1
2020,2,6,-7.761695385,106.9519196,2.645899467,17.0,Evening,Micro,Shallow,1
2020,3,7,-7.06655407,106.3709946,5.490851732,10.0,Dawn,Moderate,Shallow,0
2020,3,7,-7.6887784,106.9147415,4.399289849,18.0,Afternoon,Light,Shallow,0
2020,3,7,-6.356642723,106.1854172,2.418030296,103.0,Evening,Micro,Intermediate,1
2020,3,7,-7.397469997,111.2752151,5.053441668,10.0,Morning,Moderate,Shallow,0
2020,3,7,-6.351552963,106.0902863,4.100323594,162.0,Morning,Light,Intermediate,2
2020,3,7,-6.650591373,110.1854477,7.89469772,10.0,Evening,Major,Shallow,0
2020,3,7,-6.579810143,106.1666183,5.346413261,102.0,Dawn,Moderate,Intermediate,0
2020,3,7,-8.913305283,112.0602188,3.514970489,10.0,Dawn,Minor,Shallow,0
2020,3,7,-7.648750305,106.1990738,3.037412818,15.0,Night,Minor,Shallow,1
2020,3,7,-8.425820351,109.0625,3.525749475,28.0,Night,Minor,Shallow,0
2020,3,7,-8.265934944,108.9874725,3.223942172,24.0,Night,Minor,Shallow,1
2020,3,7,-8.355998993,109.0112991,3.02817014,14.0,Night,Minor,Shallow,1
2020,3,7,-7.723791599,106.8909073,4.573674864,17.0,Dawn,Light,Shallow,0
2020,3,7,-8.425729752,108.9197922,3.419977684,10.0,Afternoon,Minor,Shallow,0
2020,3,7,-7.113348484,106.9224777,2.668434097,10.0,Afternoon,Micro,Shallow,1
2020,3,7,-8.775797844,109.8828201,4.49801878,45.0,Evening,Light,Shallow,0
2020,3,7,-6.911110401,106.1101837,4.415572781,116.0,Night,Light,Intermediate,2
2020,3,7,-7.440493584,106.0650101,3.416425923,22.0,Dawn,Minor,Shallow,0
2020,3,7,-7.814626694,111.2072601,4.47462481,10.0,Evening,Light,Shallow,0
2020,3,7,-8.072845459,107.2353973,3.437811558,25.0,Dawn,Minor,Shallow,0
2020,3,7,-7.660615444,112.8543472,2.628616523,13.0,Evening,Micro,Shallow,1
2020,3,7,-8.135375977,107.8895645,3.748511718,21.0,Dawn,Minor,Shallow,0
2020,3,7,-7.933241844,110.5606995,1.667848407,14.0,Evening,Micro,Shallow,1
2020,3,7,-7.018475533,106.953476,2.830469964,10.0,Afternoon,Micro,Shallow,1
2020,3,7,-8.151786804,107.3277283,4.335414843,26.0,Evening,Light,Shallow,0
2020,3,7,-6.782419682,106.2969055,3.60099877,10.0,Morning,Minor,Shallow,0
2020,3,7,-8.926632881,110.309967,3.051048629,12.0,Evening,Minor,Shallow,1
2020,3,7,-8.981394768,110.3399582,2.862030959,10.0,Evening,Micro,Shallow,1
2020,3,7,-7.2191782,113.2698212,5.236389476,10.0,Dawn,Moderate,Shallow,0
2020,3,7,-8.479557037,111.5809402,4.052369235,105.0,Afternoon,Light,Intermediate,2
2020,3,7,-8.573872566,108.4811783,3.806418507,10.0,Night,Minor,Shallow,0
2020,3,7,-7.887666225,107.0218811,4.440927952,11.0,Night,Light,Shallow,0
2020,3,7,-7.054665089,106.9448547,2.486918649,11.0,Morning,Micro,Shallow,1
2020,3,7,-7.748893261,106.9780273,2.830858042,27.0,Evening,Micro,Shallow,1
2020,3,7,-8.009599686,107.3541031,3.531616872,16.0,Evening,Minor,Shallow,0
2020,3,8,-7.759665489,106.5380478,3.385601048,21.0,Night,Minor,Shallow,0
2020,3,8,-6.298580647,108.3106155,4.819112502,10.0,Afternoon,Light,Shallow,0
2020,3,8,-8.106815338,107.7609406,3.059509051,15.0,Afternoon,Minor,Shallow,1
2020,3,8,-7.597282887,106.0815506,3.803465249,17.0,Morning,Minor,Shallow,0
2020,3,8,-7.91862011,107.1987381,4.838491204,126.0,Afternoon,Light,Intermediate,2
2020,3,8,-8.111671448,107.8928986,3.072684867,20.0,Evening,Minor,Shallow,1
2020,3,8,-6.616309643,107.0320206,3.045880975,10.0,Evening,Minor,Shallow,1
2020,3,8,-7.492545128,106.7359467,4.239460502,33.0,Evening,Light,Shallow,0
2020,3,8,-6.637212276,107.033493,4.272274271,6.0,Morning,Light,Shallow,0
2020,3,8,-8.635251999,108.9878769,3.274078365,10.0,Evening,Minor,Shallow,1
2020,3,8,-8.053006172,107.9108505,3.369555423,23.0,Morning,Minor,Shallow,0
2020,3,8,-8.550254822,113.2217407,5.162422011,10.0,Afternoon,Moderate,Shallow,0
2020,3,8,-6.219501019,108.2847595,3.209647609,10.0,Night,Minor,Shallow,1
2020,3,8,-7.099459648,106.9169922,2.160126298,11.0,Evening,Micro,Shallow,1
2020,3,8,-7.268466949,107.7075272,3.272357714,10.0,Night,Minor,Shallow,1
2020,3,8,-7.862246037,107.338913,4.404834562,10.0,Afternoon,Light,Shallow,0
2020,3,8,-8.48464489,108.5767822,3.291083123,29.0,Morning,Minor,Shallow,1
2020,3,8,-7.676785469,107.0475464,5.232975457,5.0,Evening,Moderate,Shallow,0
2020,3,8,-7.693834782,108.0691452,4.774028051,10.0,Evening,Light,Shallow,0
2020,3,8,-6.575167179,106.5602341,3.565923597,127.0,Morning,Minor,Intermediate,2
2020,3,8,-7.242415905,107.7014847,3.11699491,11.0,Morning,Minor,Shallow,1
2020,3,8,-7.103774071,106.9094696,2.626285313,10.0,Evening,Micro,Shallow,1
2020,3,8,-8.039070129,107.1385193,3.033863737,15.0,Night,Minor,Shallow,1
2020,3,8,-8.432228088,110.3951111,5.349505631,10.0,Morning,Moderate,Shallow,0
2020,3,8,-8.04413414,107.2730637,4.417184529,10.0,Evening,Light,Shallow,0
2020,3,8,-7.937745094,111.3829117,4.59315922,140.0,Evening,Light,Intermediate,2
2020,3,8,-7.168553829,107.4633636,2.874447913,10.0,Evening,Micro,Shallow,1
2020,3,8,-7.535499096,106.7441254,2.483584948,24.0,Evening,Micro,Shallow,1
2020,3,8,-6.997428417,107.0279694,2.344559804,15.0,Evening,Micro,Shallow,1
2020,3,8,-7.036550045,105.3918304,3.939984538,10.0,Morning,Minor,Shallow,0
2020,3,8,-7.971457958,106.9086075,3.634121445,10.0,Morning,Minor,Shallow,0
2020,3,8,-8.76595211,111.2251282,4.73660022,75.0,Evening,Light,Intermediate,0
2020,3,9,-7.00853157,105.9238739,3.036855459,16.0,Night,Minor,Shallow,1
2020,3,9,-8.648991585,112.2136612,3.307405594,15.0,Night,Minor,Shallow,1
2020,3,9,-8.848947525,112.4953613,3.388982582,31.0,Dawn,Minor,Shallow,0
2020,3,9,-8.942072868,110.4041977,2.952494486,15.0,Morning,Micro,Shallow,1
2020,3,9,-7.052371502,106.9048309,2.713284473,10.0,Afternoon,Micro,Shallow,1
2020,3,9,-7.884736061,110.5074539,3.044719856,19.0,Afternoon,Minor,Shallow,1
2020,3,9,-6.978435516,106.8184128,3.236037482,36.0,Morning,Minor,Shallow,1
2020,3,9,-8.666689873,108.7202911,3.970569775,10.0,Morning,Minor,Shallow,0
2020,3,9,-7.602137566,110.3943329,2.491960149,10.0,Afternoon,Micro,Shallow,1
2020,3,9,-7.810968876,106.5116196,5.089665105,10.0,Night,Moderate,Shallow,0
2020,3,9,-8.426462173,111.2301178,3.498669289,112.0,Dawn,Minor,Intermediate,2
2020,3,9,-7.8328228,107.3056488,3.562403354,31.0,Morning,Minor,Shallow,0
2020,3,9,-7.66421175,106.6569824,3.097442388,22.0,Evening,Minor,Shallow,1
2020,3,9,-7.048019886,105.9259109,3.339810869,89.0,Evening,Minor,Intermediate,2
2020,3,9,-8.860332489,112.5583496,3.77005247,29.0,Evening,Minor,Shallow,0
2020,3,9,-8.241409302,108.0084381,3.1535073,27.0,Night,Minor,Shallow,1
2020,3,9,-8.836444855,110.7971039,4.642235859,108.0,Morning,Light,Intermediate,0
2020,3,9,-7.993667126,105.7280884,3.816216716,10.0,Evening,Minor,Shallow,0
2020,3,9,-7.182697773,107.0475693,2.318615423,39.0,Morning,Micro,Shallow,1
2020,3,9,-7.834942341,106.9881363,3.712358507,10.0,Morning,Minor,Shallow,0
2020,3,9,-8.09173584,107.3309326,4.053134513,10.0,Evening,Light,Shallow,0
2020,3,9,-6.987966537,112.1676788,5.176933285,88.0,Morning,Moderate,Intermediate,0
2020,3,9,-8.985017776,113.7425079,2.881447386,10.0,Afternoon,Micro,Shallow,1
2020,3,9,-6.750752449,106.6890945,2.583532794,105.0,Afternoon,Micro,Intermediate,1
2020,3,9,-8.452809334,113.2497864,3.33828762,112.0,Evening,Minor,Intermediate,2
2020,3,9,-8.309297562,107.4902573,3.255437537,60.0,Evening,Minor,Shallow,1
2020,3,9,-6.946990967,106.6280365,2.333473697,23.0,Evening,Micro,Shallow,1
2020,3,9,-7.701851368,107.2193604,3.44869403,38.0,Night,Minor,Shallow,0
2020,3,9,-7.455977917,107.2190323,3.195433206,12.0,Night,Minor,Shallow,1
2020,3,9,-8.696123123,111.1344604,3.806200095,8.0,Night,Minor,Shallow,0
2020,3,9,-7.791334152,106.8098679,2.7097412,23.0,Evening,Micro,Shallow,1
2020,3,9,-8.889322281,111.1173706,2.972391112,24.0,Afternoon,Micro,Shallow,1
2020,3,9,-8.782248497,110.8656693,3.930127523,20.0,Afternoon,Minor,Shallow,0
2020,3,9,-7.847099781,106.9567642,3.339751335,14.0,Afternoon,Minor,Shallow,0
2020,3,9,-7.760726929,107.2732849,3.162225488,35.0,Afternoon,Minor,Shallow,1
2020,3,9,-6.952580452,106.6455078,5.257348622,324.0,Afternoon,Moderate,Deep,2
2020,3,9,-7.008112907,107.0190659,3.452153974,10.0,Morning,Minor,Shallow,0
2020,3,9,-6.829036236,109.8270111,4.816344939,375.0,Evening,Light,Deep,3
2020,3,9,-8.291601181,108.2294235,4.235307259,10.0,Dawn,Light,Shallow,0
2020,3,9,-8.866389275,108.4517441,4.969784391,10.0,Morning,Light,Shallow,0
2020,3,9,-7.847555161,106.9592209,3.47675861,33.0,Morning,Minor,Shallow,0
2020,3,9,-8.606028557,110.6521606,3.955729065,19.0,Morning,Minor,Shallow,0
2020,4,10,-5.37537384,107.6914749,5.479512684,10.0,Morning,Moderate,Shallow,0
2020,4,10,-7.788952351,106.5495148,2.950389791,24.0,Dawn,Micro,Shallow,1
2020,4,10,-7.850692272,106.7241516,3.394830011,15.0,Morning,Minor,Shallow,0
2020,4,10,-7.978852749,106.593132,3.704813188,10.0,Morning,Minor,Shallow,0
2020,4,10,-7.728499413,106.5816498,3.705474711,10.0,Morning,Minor,Shallow,0
2020,4,10,-7.841137409,106.7167358,3.663186081,10.0,Afternoon,Minor,Shallow,0
2020,4,10,-6.393886089,112.8440475,4.01225822,659.0,Evening,Light,Deep,3
2020,4,10,-8.736838341,110.8175583,3.802848613,10.0,Morning,Minor,Shallow,0
2020,4,10,-8.016003609,107.0669861,3.247777303,23.0,Morning,Minor,Shallow,1
2020,4,10,-8.320598602,108.7667236,4.136688395,24.0,Evening,Light,Shallow,0
2020,4,10,-7.587293625,106.8549271,2.645520527,39.0,Night,Micro,Shallow,1
2020,4,10,-5.530321598,107.5954742,4.92741877,137.0,Dawn,Light,Intermediate,2
2020,4,10,-8.617312431,112.9979935,4.342528837,82.0,Evening,Light,Intermediate,0
2020,4,10,-6.825218678,108.0310135,5.758387438,10.0,Night,Moderate,Shallow,0
2020,4,10,-8.503756523,108.6351471,3.623336144,44.0,Dawn,Minor,Shallow,0
2020,4,10,-8.676845551,110.850174,3.210113237,24.0,Afternoon,Minor,Shallow,1
2020,4,10,-7.034052849,106.6911697,2.914738963,10.0,Evening,Micro,Shallow,1
2020,4,10,-7.48450613,106.9245987,2.52692727,97.0,Afternoon,Micro,Intermediate,1
2020,4,10,-7.032130241,106.6930237,2.681746131,10.0,Night,Micro,Shallow,1
2020,4,10,-8.6817379,110.8619537,3.755827732,26.0,Dawn,Minor,Shallow,0
2020,4,10,-8.09336853,107.2198868,3.014766114,10.0,Afternoon,Minor,Shallow,1
2020,4,10,-7.406748772,106.3130264,2.909655401,35.0,Evening,Micro,Shallow,1
2020,4,10,-7.502684593,110.5575562,5.304992418,174.0,Afternoon,Moderate,Intermediate,2
2020,4,10,-8.333631516,107.7835693,3.574683343,20.0,Morning,Minor,Shallow,0
2020,4,10,-7.122266293,109.8667831,2.916301438,11.0,Dawn,Micro,Shallow,1
2020,4,10,-8.331428528,108.1303711,4.776531488,10.0,Evening,Light,Shallow,0
2020,4,10,-8.557527542,113.9618454,2.77817136,93.0,Evening,Micro,Intermediate,1
2020,4,10,-6.977518082,106.3190613,2.973320945,12.0,Morning,Micro,Shallow,1
2020,4,10,-7.056169033,106.2681961,2.786167917,13.0,Morning,Micro,Shallow,1
2020,4,10,-7.018959999,106.271286,3.595327218,10.0,Afternoon,Minor,Shallow,0
2020,4,10,-6.981541157,106.3087082,4.437933115,10.0,Evening,Light,Shallow,0
2020,4,10,-8.726027489,107.1690369,4.016464026,10.0,Afternoon,Light,Shallow,0
2020,4,10,-7.033343315,106.2637329,2.927528516,10.0,Evening,Micro,Shallow,1
2020,4,10,-6.966291428,106.3019943,2.800510195,10.0,Night,Micro,Shallow,1
2020,4,10,-7.313054562,106.3890305,2.939855747,38.0,Evening,Micro,Shallow,1
2020,4,10,-6.988249779,106.3171692,3.565660889,11.0,Evening,Minor,Shallow,0
2020,4,10,-6.977828979,106.3588333,2.727047456,10.0,Morning,Micro,Shallow,1
2020,4,10,-8.408651352,107.7584534,3.247012908,17.0,Evening,Minor,Shallow,1
2020,4,10,-8.155957222,107.8916245,5.472525634,51.0,Night,Moderate,Shallow,0
2020,4,10,-6.9862957,106.1588516,2.914648662,10.0,Night,Micro,Shallow,1
2020,4,10,-8.249461174,107.8549881,3.749344808,12.0,Afternoon,Minor,Shallow,0
2020,4,10,-8.149982452,107.8639679,4.843379002,18.0,Evening,Light,Shallow,0
2020,4,10,-7.545960426,106.4343491,3.283673493,30.0,Dawn,Minor,Shallow,1
2020,4,10,-8.643602371,112.2060776,2.912090684,103.0,Afternoon,Micro,Intermediate,1
2020,4,10,-8.327830315,107.8553391,3.278049455,10.0,Afternoon,Minor,Shallow,1
2020,4,10,-6.986313343,106.3235168,3.767144943,10.0,Night,Minor,Shallow,0
2020,4,10,-7.296959877,106.3197174,3.47625747,28.0,Afternoon,Minor,Shallow,0
2020,4,10,-6.771321297,108.7206116,4.831723364,10.0,Evening,Light,Shallow,0
2020,4,10,-8.922294617,111.4986801,3.610366636,10.0,Dawn,Minor,Shallow,0
2020,4,10,-8.692344666,112.3515167,4.981377264,49.0,Morning,Light,Shallow,0
2020,4,10,-6.994960785,106.3225327,2.891582461,14.0,Evening,Micro,Shallow,1
2020,4,10,-6.73800087,111.2381287,5.266361534,10.0,Morning,Moderate,Shallow,0
2020,4,10,-6.691555023,107.3416061,2.631712544,10.0,Evening,Micro,Shallow,1
