,year,quarter,month,latitude,longitude,depth,magnitude,dayPeriod,earthquakeCategory,depthCategory,area,cluster1_5
3107,2020.0,4,10.0,-8.249461174,107.8549881,12.0,3.749344808,Afternoon,Minor,Shallow,3,4
3108,2020.0,4,10.0,-8.149982452,107.8639679,18.0,4.843379002,Evening,Light,Shallow,3,0
3109,2020.0,4,10.0,-7.545960426,106.4343491,30.0,3.283673493,Dawn,Minor,Shallow,2,4
3110,2020.0,4,10.0,-8.643602371,112.2060776,103.0,2.912090684,Afternoon,Micro,Intermediate,0,1
3111,2020.0,4,10.0,-8.327830315,107.8553391,10.0,3.278049455,Afternoon,Minor,Shallow,3,4
3112,2020.0,4,10.0,-6.986313343,106.3235168,10.0,3.767144943,Night,Minor,Shallow,1,2
3113,2020.0,4,10.0,-7.296959877,106.3197174,28.0,3.47625747,Afternoon,Minor,Shallow,2,4
3114,2020.0,4,10.0,-6.771321297,108.7206116,10.0,4.831723364,Evening,Light,Shallow,1,2
3115,2020.0,4,10.0,-8.922294617,111.4986801,10.0,3.610366636,Dawn,Minor,Shallow,0,3
3116,2020.0,4,10.0,-8.692344666,112.3515167,49.0,4.981377264,Morning,Light,Shallow,0,2
3117,2020.0,4,10.0,-6.994960785,106.3225327,14.0,2.891582461,Evening,Micro,Shallow,1,2
3118,2020.0,4,10.0,-6.73800087,111.2381287,10.0,5.266361534,Morning,Moderate,Shallow,1,2
3119,2020.0,4,10.0,-6.691555023,107.3416061,10.0,2.631712544,Evening,Micro,Shallow,1,2
3120,2020.0,4,10.0,-8.367848396,109.8153992,41.0,3.277418036,Night,Minor,Shallow,0,2
3121,2020.0,4,11.0,-7.181960106,105.4128036,10.0,3.569245506,Night,Minor,Shallow,2,0
3122,2020.0,4,11.0,-8.622804642,107.8453064,10.0,3.940057867,Morning,Minor,Shallow,3,0
3123,2020.0,4,11.0,-7.553795815,109.1267166,141.0,4.971885325,Morning,Light,Intermediate,3,0
3124,2020.0,4,11.0,-8.206450462,107.8136597,17.0,3.136734525,Afternoon,Minor,Shallow,3,4
3125,2020.0,4,11.0,-7.183951378,107.5915604,10.0,4.052531613,Afternoon,Light,Shallow,1,3
3126,2020.0,4,11.0,-7.203363895,107.631134,10.0,2.820218946,Afternoon,Micro,Shallow,1,3
3127,2020.0,4,11.0,-7.199072838,107.6244125,10.0,2.816611544,Afternoon,Micro,Shallow,1,3
3128,2020.0,4,11.0,-7.189818382,107.5523911,22.0,2.661304534,Afternoon,Micro,Shallow,1,3
3129,2020.0,4,11.0,-7.194045544,107.6886673,14.0,2.515005971,Afternoon,Micro,Shallow,1,3
3130,2020.0,4,11.0,-7.161312103,107.5823059,10.0,2.281021125,Afternoon,Micro,Shallow,1,3
3131,2020.0,4,11.0,-7.720558167,106.9670563,27.0,3.52903087,Dawn,Minor,Shallow,2,4
3132,2020.0,4,11.0,-8.489222527,109.0572128,64.0,3.314397372,Morning,Minor,Shallow,3,0
3133,2020.0,4,11.0,-8.741368294,113.0956497,114.0,3.599793092,Evening,Minor,Intermediate,0,1
3134,2020.0,4,11.0,-7.520047665,105.9798126,60.0,4.700243487,Evening,Light,Shallow,2,0
3135,2020.0,4,11.0,-8.317907333,107.0086365,10.0,3.566745264,Evening,Minor,Shallow,3,0
3136,2020.0,4,11.0,-6.865362644,110.9912567,548.0,3.810871386,Afternoon,Minor,Deep,1,1
3137,2020.0,4,11.0,-7.34525919,109.5727158,127.0,3.866420599,Afternoon,Minor,Intermediate,1,1
3138,2020.0,4,11.0,-7.811851025,107.1221237,10.0,3.245551272,Evening,Minor,Shallow,2,0
3139,2020.0,4,11.0,-8.142093658,107.4247208,15.0,3.488809504,Morning,Minor,Shallow,3,0
3140,2020.0,4,11.0,-6.927251816,106.2813797,29.0,3.074861241,Morning,Minor,Shallow,1,2
3141,2020.0,4,11.0,-6.244724751,107.6051636,10.0,5.523181789,Dawn,Moderate,Shallow,1,3
3142,2020.0,4,11.0,-8.938754082,110.9285126,10.0,3.385713297,Dawn,Minor,Shallow,0,3
3143,2020.0,4,11.0,-7.775462627,106.1635818,11.0,3.844558329,Morning,Minor,Shallow,2,0
3144,2020.0,4,11.0,-7.838299751,106.1429062,11.0,3.569028276,Morning,Minor,Shallow,2,0
3145,2020.0,4,11.0,-7.884888649,107.0920334,10.0,3.515219742,Night,Minor,Shallow,3,0
3146,2020.0,4,11.0,-7.988723755,111.6972427,140.0,3.742697892,Dawn,Minor,Intermediate,0,1
3147,2020.0,4,11.0,-7.193876266,107.4423065,10.0,3.008528836,Evening,Minor,Shallow,1,2
3148,2020.0,4,11.0,-8.581116676,108.9108658,10.0,4.205235589,Morning,Light,Shallow,3,0
3149,2020.0,4,11.0,-6.886469364,106.7971344,10.0,4.304783983,Evening,Light,Shallow,1,2
3150,2020.0,4,11.0,-6.917185307,108.4760513,10.0,2.770835945,Afternoon,Micro,Shallow,1,3
3151,2020.0,4,11.0,-8.671087265,108.6115952,48.0,2.960682945,Dawn,Micro,Shallow,3,4
3152,2020.0,4,11.0,-7.128242016,105.3273544,10.0,3.487876735,Morning,Minor,Shallow,2,0
3153,2020.0,4,11.0,-7.086331367,107.2626495,10.0,2.48469405,Evening,Micro,Shallow,1,2
3154,2020.0,4,11.0,-7.773271561,111.3865967,10.0,2.87708792,Evening,Micro,Shallow,0,2
3155,2020.0,4,11.0,-7.620921612,107.9880295,93.0,3.341300464,Evening,Minor,Intermediate,3,0
3156,2020.0,4,11.0,-8.851180077,110.3358994,10.0,4.061028338,Afternoon,Light,Shallow,0,3
3157,2020.0,4,11.0,-8.587622643,110.5182724,28.0,4.306491637,Afternoon,Light,Shallow,0,3
3158,2020.0,4,11.0,-8.074836731,107.8861618,14.0,2.785013657,Morning,Micro,Shallow,3,0
3159,2020.0,4,11.0,-7.99545145,108.2774811,64.0,2.286446821,Morning,Micro,Shallow,3,0
3160,2020.0,4,11.0,-8.503632545,113.3527908,10.0,2.996014852,Evening,Micro,Shallow,0,2
3161,2020.0,4,11.0,-8.568181038,110.5585327,100.0,2.601056616,Morning,Micro,Intermediate,0,1
3162,2020.0,4,11.0,-7.186739445,107.4057617,10.0,2.320148939,Night,Micro,Shallow,1,2
3163,2020.0,4,11.0,-7.190757751,107.434288,10.0,2.300508045,Night,Micro,Shallow,1,2
3164,2020.0,4,11.0,-7.162011623,107.4173355,15.0,1.789809699,Dawn,Micro,Shallow,1,3
3165,2020.0,4,11.0,-7.190452576,107.4604568,10.0,2.490167112,Dawn,Micro,Shallow,1,3
3166,2020.0,4,11.0,-7.697402,106.3239365,30.0,3.309268187,Dawn,Minor,Shallow,2,4
3167,2020.0,4,11.0,-8.948928833,110.5367355,10.0,3.725469569,Dawn,Minor,Shallow,0,3
3168,2020.0,4,11.0,-7.759848595,106.3957977,21.0,4.964133431,Evening,Light,Shallow,2,0
3169,2020.0,4,11.0,-8.928640366,111.3944397,10.0,4.567853646,Dawn,Light,Shallow,0,3
3170,2020.0,4,11.0,-8.432286263,109.2664719,27.0,3.066626009,Evening,Minor,Shallow,3,0
3171,2020.0,4,11.0,-6.00983572,110.1551132,170.0,5.403977262,Dawn,Moderate,Intermediate,1,1
3172,2020.0,4,11.0,-7.894978523,107.019249,25.0,3.156284331,Morning,Minor,Shallow,3,0
3173,2020.0,4,11.0,-8.533037186,108.6934052,10.0,3.870451863,Evening,Minor,Shallow,3,0
3174,2020.0,4,11.0,-8.120321274,107.672905,16.0,3.36206747,Evening,Minor,Shallow,3,0
3175,2020.0,4,12.0,-5.218909264,107.5444641,10.0,5.262605072,Morning,Moderate,Shallow,1,2
3176,2020.0,4,12.0,-8.534406662,110.5132294,48.0,2.513070011,Afternoon,Micro,Shallow,0,3
3177,2020.0,4,12.0,-8.381808281,109.2379913,34.0,3.252431286,Evening,Minor,Shallow,3,0
3178,2020.0,4,12.0,-8.889010429,110.55056,10.0,3.094018129,Evening,Minor,Shallow,0,2
3179,2020.0,4,12.0,-6.201591492,106.0157547,172.0,3.009150829,Evening,Minor,Intermediate,1,1
3180,2020.0,4,12.0,-8.78748703,109.926857,10.0,3.543472094,Dawn,Minor,Shallow,0,3
3181,2020.0,4,12.0,-7.026704311,106.508255,16.0,3.11456202,Dawn,Minor,Shallow,1,3
3182,2020.0,4,12.0,-5.965386868,107.9059906,260.0,5.436544161,Dawn,Moderate,Intermediate,1,1
3183,2020.0,4,12.0,-6.988101006,113.9483109,545.0,3.795725366,Dawn,Minor,Deep,0,1
3184,2020.0,4,12.0,-8.625291824,110.6336136,35.0,2.91221601,Night,Micro,Shallow,0,2
3185,2020.0,4,12.0,-7.663044453,107.3034058,10.0,3.005043975,Afternoon,Minor,Shallow,2,4
3186,2020.0,4,12.0,-8.095049858,113.7161713,10.0,2.377373407,Afternoon,Micro,Shallow,0,3
3187,2020.0,4,12.0,-8.40395546,108.9916153,14.0,3.175828418,Morning,Minor,Shallow,3,0
3188,2020.0,4,12.0,-7.5702672,107.4204788,10.0,4.679773283,Evening,Light,Shallow,2,0
3189,2020.0,4,12.0,-7.097017765,108.7634048,2.0,3.80086241,Evening,Minor,Shallow,1,2
3190,2020.0,4,12.0,-7.964900494,105.8440628,10.0,3.565671614,Evening,Minor,Shallow,2,0
3191,2020.0,4,12.0,-8.477972984,109.7577744,35.0,3.342086325,Evening,Minor,Shallow,0,2
3192,2020.0,4,12.0,-7.171854973,106.965332,87.0,3.279212939,Dawn,Minor,Intermediate,1,1
3193,2020.0,4,12.0,-7.567948341,106.1253967,16.0,3.725749261,Afternoon,Minor,Shallow,2,4
3194,2020.0,4,12.0,-8.89960289,112.832901,21.0,2.762122272,Afternoon,Micro,Shallow,0,3
3195,2020.0,4,12.0,-7.199605942,107.5589294,163.0,3.311985421,Morning,Minor,Intermediate,1,1
3196,2020.0,4,12.0,-8.093139648,107.0263748,10.0,3.103477642,Afternoon,Minor,Shallow,3,4
3197,2020.0,4,12.0,-8.484276772,108.9594498,18.0,3.645827834,Morning,Minor,Shallow,3,0
3198,2020.0,4,12.0,-8.159039497,107.360466,10.0,3.623871185,Afternoon,Minor,Shallow,3,4
3199,2020.0,4,12.0,-6.150683403,112.2849197,10.0,5.122016758,Morning,Moderate,Shallow,1,2
3200,2020.0,4,12.0,-8.48184967,113.3467865,10.0,3.720717383,Afternoon,Minor,Shallow,0,3
3201,2020.0,4,12.0,-7.346223831,107.8152618,119.0,2.887232018,Morning,Micro,Intermediate,1,1
3202,2020.0,4,12.0,-8.709234238,112.924324,114.0,3.213491478,Morning,Minor,Intermediate,0,1
3203,2020.0,4,12.0,-7.699122429,111.9645691,72.0,4.481846818,Evening,Light,Intermediate,0,1
3204,2020.0,4,12.0,-8.86103344,110.4066696,15.0,3.202913299,Evening,Minor,Shallow,0,2
3205,2020.0,4,12.0,-8.827162743,110.3283997,10.0,2.755592748,Morning,Micro,Shallow,0,2
3206,2020.0,4,12.0,-8.176815987,107.6056595,16.0,3.084864156,Afternoon,Minor,Shallow,3,4
3207,2021.0,1,1.0,-6.821000099,110.1443634,621.0,4.225289215,Evening,Light,Deep,1,1
3208,2021.0,1,1.0,-8.384134293,108.1173019,19.0,3.047406608,Dawn,Minor,Shallow,3,4
3209,2021.0,1,1.0,-8.923006058,108.3094025,10.0,5.914603025,Dawn,Moderate,Shallow,3,4
3210,2021.0,1,1.0,-8.41387558,108.9693298,25.0,3.570830873,Morning,Minor,Shallow,3,0
3211,2021.0,1,1.0,-7.63347435,106.2184753,23.0,3.035854922,Morning,Minor,Shallow,2,0
3212,2021.0,1,1.0,-8.859558105,110.1303864,21.0,3.137736208,Morning,Minor,Shallow,0,2
3213,2021.0,1,1.0,-7.264853954,106.172966,26.0,3.897893403,Afternoon,Minor,Shallow,2,4
3214,2021.0,1,1.0,-7.472271442,106.7136154,36.0,3.151294028,Evening,Minor,Shallow,2,0
3215,2021.0,1,1.0,-8.877291679,111.1871567,24.0,3.674752261,Dawn,Minor,Shallow,0,3
3216,2021.0,1,1.0,-7.135984421,107.0177383,81.0,2.739899943,Morning,Micro,Intermediate,1,1
3217,2021.0,1,1.0,-8.79057312,110.3117447,10.0,4.773722374,Afternoon,Light,Shallow,0,3
3218,2021.0,1,1.0,-7.339002132,109.1113663,233.0,4.308399991,Evening,Light,Intermediate,1,1
3219,2021.0,1,1.0,-7.757923603,106.1098633,10.0,3.802854231,Evening,Minor,Shallow,2,0
3220,2021.0,1,1.0,-7.627800465,105.9853592,21.0,3.419190791,Evening,Minor,Shallow,2,0
3221,2021.0,1,1.0,-7.98836565,110.1928329,10.0,4.43328875,Night,Light,Shallow,0,2
3222,2021.0,1,1.0,-8.087351799,107.9126282,13.0,3.805681259,Morning,Minor,Shallow,3,0
3223,2021.0,1,1.0,-6.788151741,106.966156,10.0,3.184024902,Afternoon,Minor,Shallow,1,3
3224,2021.0,1,1.0,-8.787128448,111.1562271,19.0,3.192653592,Morning,Minor,Shallow,0,2
3225,2021.0,1,1.0,-8.412053108,108.0257568,10.0,3.407518524,Evening,Minor,Shallow,3,0
3226,2021.0,1,1.0,-6.749794006,109.9725189,10.0,5.469357966,Night,Moderate,Shallow,1,2
3227,2021.0,1,1.0,-7.930593967,110.5189209,10.0,2.660760089,Afternoon,Micro,Shallow,0,3
3228,2021.0,1,1.0,-6.662565708,110.7655716,575.0,4.549505367,Afternoon,Light,Deep,1,1
3229,2021.0,1,1.0,-8.384921074,108.7287827,72.0,3.508523631,Afternoon,Minor,Intermediate,3,4
3230,2021.0,1,1.0,-7.558031559,109.4531555,12.0,3.667473315,Afternoon,Minor,Shallow,3,4
3231,2021.0,1,1.0,-8.229990959,107.9162827,10.0,2.896926349,Night,Micro,Shallow,3,0
3232,2021.0,1,1.0,-8.302885056,110.6682358,89.0,2.516801743,Dawn,Micro,Intermediate,0,1
3233,2021.0,1,1.0,-8.548587799,108.689682,44.0,4.513273842,Afternoon,Light,Shallow,3,4
3234,2021.0,1,1.0,-8.908223152,111.1488724,10.0,3.102594464,Afternoon,Minor,Shallow,0,3
3235,2021.0,1,1.0,-8.974167824,112.9533691,17.0,3.857904601,Afternoon,Minor,Shallow,0,3
3236,2021.0,1,1.0,-8.868960381,110.2364578,10.0,3.49510906,Afternoon,Minor,Shallow,0,3
3237,2021.0,1,1.0,-8.112164497,107.8369064,27.0,3.562495519,Morning,Minor,Shallow,3,0
3238,2021.0,1,1.0,-7.806829929,107.2677841,30.0,3.162736438,Afternoon,Minor,Shallow,3,4
3239,2021.0,1,1.0,-7.024271488,106.7646027,10.0,2.24414464,Afternoon,Micro,Shallow,1,3
3240,2021.0,1,1.0,-7.267555237,106.0151596,18.0,3.415451845,Evening,Minor,Shallow,2,0
3241,2021.0,1,1.0,-8.920202255,110.5843048,71.0,4.491000859,Evening,Light,Intermediate,0,1
3242,2021.0,1,1.0,-7.833529472,107.2626953,27.0,3.550335106,Evening,Minor,Shallow,3,0
3243,2021.0,1,1.0,-7.011856556,106.3196182,10.0,2.973668425,Night,Micro,Shallow,2,0
3244,2021.0,1,1.0,-8.960158348,110.3747559,50.0,3.157298958,Dawn,Minor,Shallow,0,3
3245,2021.0,1,1.0,-8.006611824,108.7421341,73.0,2.594709618,Morning,Micro,Intermediate,3,0
3246,2021.0,1,1.0,-8.399266243,107.9664459,10.0,2.955686414,Afternoon,Micro,Shallow,3,4
3247,2021.0,1,1.0,-8.542155266,108.1799698,157.0,5.275647736,Afternoon,Moderate,Intermediate,3,4
3248,2021.0,1,1.0,-7.35895586,106.6289673,81.0,3.053780303,Afternoon,Minor,Intermediate,2,4
3249,2021.0,1,1.0,-8.785369873,110.9494553,38.0,4.060598746,Evening,Light,Shallow,0,2
3250,2021.0,1,1.0,-8.556341171,111.6522751,57.0,3.040627261,Afternoon,Minor,Shallow,0,3
3251,2021.0,1,1.0,-8.362789154,107.7953796,10.0,2.935513063,Evening,Micro,Shallow,3,0
3252,2021.0,1,1.0,-7.869260311,105.9126663,14.0,3.684205266,Dawn,Minor,Shallow,2,4
3253,2021.0,1,1.0,-8.06063652,107.3613205,21.0,3.772403585,Morning,Minor,Shallow,3,0
3254,2021.0,1,2.0,-7.982606888,110.4444199,14.0,2.182476343,Dawn,Micro,Shallow,0,3
3255,2021.0,1,2.0,-8.121813774,107.8921432,14.0,4.037996024,Afternoon,Light,Shallow,3,4
3256,2021.0,1,2.0,-8.428756714,108.9497147,67.0,4.271714597,Evening,Light,Shallow,3,0
3257,2021.0,1,2.0,-7.746342182,106.5239258,20.0,3.453322084,Morning,Minor,Shallow,2,0
3258,2021.0,1,2.0,-8.569694519,107.9669037,10.0,3.174607053,Afternoon,Minor,Shallow,3,4
3259,2021.0,1,2.0,-8.643248558,110.0196075,10.0,3.263734703,Evening,Minor,Shallow,0,2
3260,2021.0,1,2.0,-8.21988678,107.1495438,52.0,4.5538211,Night,Light,Shallow,3,0
3261,2021.0,1,2.0,-8.800367355,110.3392639,32.0,3.065167361,Dawn,Minor,Shallow,0,3
3262,2021.0,1,2.0,-8.528739929,108.140831,20.0,3.370309094,Night,Minor,Shallow,3,0
3263,2021.0,1,2.0,-7.74356699,108.6375122,84.0,2.895293933,Afternoon,Micro,Intermediate,3,4
3264,2021.0,1,2.0,-7.508733273,106.0315628,20.0,3.176810575,Evening,Minor,Shallow,2,0
3265,2021.0,1,2.0,-7.4627738,106.041275,15.0,3.159863335,Evening,Minor,Shallow,2,0
3266,2021.0,1,2.0,-7.707830906,106.9315338,10.0,3.555293209,Dawn,Minor,Shallow,2,4
3267,2021.0,1,2.0,-8.729920387,113.0116348,114.0,3.566060792,Afternoon,Minor,Intermediate,0,1
3268,2021.0,1,2.0,-8.488918304,109.2456665,30.0,3.6529128,Dawn,Minor,Shallow,3,4
3269,2021.0,1,2.0,-6.941839218,108.9063568,62.0,4.622495547,Night,Light,Shallow,1,2
3270,2021.0,1,2.0,-8.482658386,111.4083023,107.0,3.144710616,Morning,Minor,Intermediate,0,1
3271,2021.0,1,2.0,-8.883790016,112.8072433,26.0,3.032984512,Night,Minor,Shallow,0,2
3272,2021.0,1,2.0,-7.792932987,109.9739304,109.0,2.685644195,Morning,Micro,Intermediate,0,1
3273,2021.0,1,2.0,-6.171304226,112.1282272,575.0,4.999097677,Morning,Light,Deep,1,1
3274,2021.0,1,2.0,-8.810042381,111.4229431,102.0,3.348807748,Night,Minor,Intermediate,0,2
3275,2021.0,1,2.0,-8.116477966,107.896965,17.0,3.716975676,Dawn,Minor,Shallow,3,4
3276,2021.0,1,2.0,-7.232587337,106.0916138,29.0,3.267074304,Night,Minor,Shallow,2,0
3277,2021.0,1,2.0,-7.334364414,106.9118042,110.0,2.678734191,Evening,Micro,Intermediate,2,1
3278,2021.0,1,2.0,-7.602602005,106.5592499,27.0,4.880753168,Afternoon,Light,Shallow,2,4
3279,2021.0,1,2.0,-8.428776741,108.9053268,66.0,3.084311428,Afternoon,Minor,Shallow,3,4
3280,2021.0,1,2.0,-8.801178932,111.9970703,10.0,3.052503289,Evening,Minor,Shallow,0,2
3281,2021.0,1,2.0,-8.755594254,110.28125,10.0,4.802818062,Evening,Light,Shallow,0,2
3282,2021.0,1,2.0,-8.771338463,112.0354233,30.0,3.428614554,Morning,Minor,Shallow,0,2
3283,2021.0,1,2.0,-8.054413795,107.9301758,25.0,3.255028709,Evening,Minor,Shallow,3,0
3284,2021.0,1,2.0,-8.622992516,112.0961914,103.0,3.119592553,Morning,Minor,Intermediate,0,1
3285,2021.0,1,2.0,-8.172685623,107.3197327,10.0,3.789045271,Afternoon,Minor,Shallow,3,4
3286,2021.0,1,2.0,-6.123792648,112.013031,285.0,5.488433218,Night,Moderate,Intermediate,1,2
3287,2021.0,1,2.0,-8.8844347,110.28965,10.0,2.709324228,Morning,Micro,Shallow,0,2
3288,2021.0,1,2.0,-7.60100174,107.336731,62.0,3.103571077,Morning,Minor,Shallow,2,0
3289,2021.0,1,2.0,-7.166105747,106.0842361,21.0,3.316060472,Night,Minor,Shallow,2,0
3290,2021.0,1,2.0,-7.187870979,105.9260406,10.0,4.325579688,Evening,Light,Shallow,2,0
3291,2021.0,1,3.0,-7.182384014,105.8943024,10.0,3.463335272,Dawn,Minor,Shallow,2,4
3292,2021.0,1,3.0,-8.305884361,110.3154907,26.0,2.642244308,Night,Micro,Shallow,0,2
3293,2021.0,1,3.0,-7.956607342,106.9568405,10.0,3.568639966,Dawn,Minor,Shallow,3,4
3294,2021.0,1,3.0,-8.394449234,107.6024017,10.0,4.363254205,Afternoon,Light,Shallow,3,4
3295,2021.0,1,3.0,-7.186745644,105.5314102,10.0,3.67801886,Morning,Minor,Shallow,2,0
3296,2021.0,1,3.0,-8.532595634,107.9968262,48.0,4.043771624,Night,Light,Shallow,3,0
3297,2021.0,1,3.0,-8.132655144,107.895256,18.0,3.625012381,Afternoon,Minor,Shallow,3,4
3298,2021.0,1,3.0,-8.452687263,111.8643036,247.0,3.908921174,Evening,Minor,Intermediate,0,1
3299,2021.0,1,3.0,-6.253904819,108.973999,673.0,4.479170901,Evening,Light,Deep,1,1
3300,2021.0,1,3.0,-6.622279644,110.8929825,322.0,4.227280297,Dawn,Light,Deep,1,1
3301,2021.0,1,3.0,-7.305668354,108.6247406,10.0,2.228947118,Evening,Micro,Shallow,1,2
3302,2021.0,1,3.0,-8.400178909,111.9203262,10.0,5.203889352,Evening,Moderate,Shallow,0,2
3303,2021.0,1,3.0,-7.224495411,108.782547,10.0,5.531612651,Dawn,Moderate,Shallow,1,3
3304,2021.0,1,3.0,-6.038868904,111.8503571,10.0,5.527386963,Morning,Moderate,Shallow,1,2
3305,2021.0,1,3.0,-8.893630028,110.9340363,10.0,3.788917626,Morning,Minor,Shallow,0,2
3306,2021.0,1,3.0,-7.151369572,105.8816376,22.0,3.775248357,Morning,Minor,Shallow,2,0
3307,2021.0,1,3.0,-6.782288551,112.0844269,10.0,5.61888817,Evening,Moderate,Shallow,0,2
3308,2021.0,1,3.0,-5.968926907,107.2332153,324.0,3.714051636,Dawn,Minor,Deep,1,1
3309,2021.0,1,3.0,-8.799720764,110.1414261,10.0,3.726558178,Afternoon,Minor,Shallow,0,3
3310,2021.0,1,3.0,-7.907090187,107.0327454,16.0,3.032093695,Morning,Minor,Shallow,3,0
3311,2021.0,1,3.0,-8.806711197,110.2932358,30.0,4.018349484,Afternoon,Light,Shallow,0,3
3312,2021.0,1,3.0,-7.753088474,112.1209869,196.0,3.837804434,Evening,Minor,Intermediate,0,1
3313,2021.0,1,3.0,-8.703814507,111.1147232,75.0,4.236481279,Evening,Light,Intermediate,0,1
3314,2021.0,1,3.0,-8.978560448,110.2327118,57.0,3.740018708,Dawn,Minor,Shallow,0,3
3315,2021.0,1,3.0,-8.950799942,110.0605545,13.0,2.943584454,Afternoon,Micro,Shallow,0,3
3316,2021.0,1,3.0,-6.771179676,109.8646545,10.0,4.902647079,Afternoon,Light,Shallow,1,3
3317,2021.0,1,3.0,-6.591108322,108.0653076,163.0,4.950596031,Dawn,Light,Intermediate,1,1
3318,2021.0,1,3.0,-8.509541512,108.928688,50.0,3.355967574,Morning,Minor,Shallow,3,0
3319,2021.0,1,3.0,-6.423079491,111.1732712,10.0,5.286002875,Evening,Moderate,Shallow,1,2
3320,2021.0,1,3.0,-8.942362785,111.4812469,266.0,5.521204623,Dawn,Moderate,Intermediate,0,1
3321,2021.0,1,3.0,-8.674812317,112.096199,105.0,3.085128947,Afternoon,Minor,Intermediate,0,1
3322,2021.0,1,3.0,-7.602774143,107.9735947,10.0,3.403281297,Night,Minor,Shallow,3,0
3323,2021.0,1,3.0,-8.179524422,107.3676605,25.0,3.036013283,Afternoon,Minor,Shallow,3,4
3324,2021.0,1,3.0,-7.733281136,106.8790436,30.0,4.246820242,Evening,Light,Shallow,2,0
3325,2021.0,1,3.0,-8.974829674,110.8226929,117.0,3.302321197,Dawn,Minor,Intermediate,0,1
3326,2021.0,1,3.0,-8.84882164,110.0847855,10.0,2.80644211,Afternoon,Micro,Shallow,0,3
3327,2021.0,1,3.0,-7.048529148,106.7906189,10.0,2.406187113,Afternoon,Micro,Shallow,1,3
3328,2021.0,1,3.0,-8.890636444,108.5660324,10.0,3.114761548,Morning,Minor,Shallow,3,0
3329,2021.0,1,3.0,-7.64652729,106.528183,43.0,4.356409868,Evening,Light,Shallow,2,0
3330,2021.0,1,3.0,-7.922195911,107.0117416,10.0,3.829523343,Afternoon,Minor,Shallow,3,4
3331,2021.0,1,3.0,-7.721482754,112.6436615,18.0,2.823457394,Night,Micro,Shallow,0,2
3332,2021.0,1,3.0,-8.858089447,112.4749908,36.0,3.047012639,Night,Minor,Shallow,0,2
3333,2021.0,1,3.0,-8.819152832,111.3475418,18.0,2.992947129,Dawn,Micro,Shallow,0,3
3334,2021.0,1,3.0,-8.821176529,111.2823944,10.0,2.765485839,Evening,Micro,Shallow,0,2
3335,2021.0,1,3.0,-6.900139332,106.6093826,140.0,2.271138693,Evening,Micro,Intermediate,1,1
3336,2021.0,1,3.0,-7.841140747,107.2546158,25.0,3.064239044,Morning,Minor,Shallow,3,0
3337,2021.0,1,3.0,-7.704555988,106.9728088,28.0,2.623576025,Afternoon,Micro,Shallow,2,4
3338,2021.0,1,3.0,-8.246585846,108.7733078,85.0,2.82931278,Afternoon,Micro,Intermediate,3,4
3339,2021.0,1,3.0,-6.079064369,109.2540665,10.0,4.838821324,Evening,Light,Shallow,1,2
3340,2021.0,1,3.0,-7.935760498,107.022377,13.0,3.619012695,Night,Minor,Shallow,3,0
3341,2021.0,1,3.0,-7.863763332,107.242775,20.0,3.300996828,Evening,Minor,Shallow,3,0
3342,2021.0,1,3.0,-6.505594254,107.2556305,10.0,2.934759575,Night,Micro,Shallow,1,2
3343,2021.0,1,3.0,-6.454142094,107.2862854,10.0,2.793540265,Dawn,Micro,Shallow,1,3
3344,2021.0,1,3.0,-8.922795296,111.3288727,27.0,3.096255644,Morning,Minor,Shallow,0,2
3345,2021.0,1,3.0,-8.959384918,111.2299423,23.0,3.20133047,Morning,Minor,Shallow,0,2
3346,2021.0,1,3.0,-6.747437477,109.3654785,157.0,5.047082908,Evening,Moderate,Intermediate,1,1
3347,2021.0,2,4.0,-8.905331612,113.52034,36.0,4.754831628,Dawn,Light,Shallow,0,3
3348,2021.0,2,4.0,-7.673045635,110.4729614,10.0,5.263208904,Evening,Moderate,Shallow,0,2
3349,2021.0,2,4.0,-8.237541199,108.1604996,28.0,3.782100613,Evening,Minor,Shallow,3,0
3350,2021.0,2,4.0,-8.977820396,111.2717667,10.0,3.945605395,Morning,Minor,Shallow,0,2
3351,2021.0,2,4.0,-6.365242481,106.3738937,176.0,5.041414293,Morning,Moderate,Intermediate,1,1
3352,2021.0,2,4.0,-8.740221977,110.5406113,19.0,3.433910534,Afternoon,Minor,Shallow,0,3
3353,2021.0,2,4.0,-7.268485069,107.7170715,10.0,2.926188499,Evening,Micro,Shallow,1,2
3354,2021.0,2,4.0,-5.295640469,107.958313,10.0,4.703144721,Afternoon,Light,Shallow,1,3
3355,2021.0,2,4.0,-8.88073349,113.9100494,63.0,2.344305716,Afternoon,Micro,Shallow,0,3
3356,2021.0,2,4.0,-8.810284615,112.4702988,77.0,6.032720181,Morning,Strong,Intermediate,0,1
3357,2021.0,2,4.0,-8.886837006,112.4649429,37.0,3.176349643,Morning,Minor,Shallow,0,2
3358,2021.0,2,4.0,-8.897109985,112.46492,37.0,3.769473947,Morning,Minor,Shallow,0,2
3359,2021.0,2,4.0,-8.927929878,112.4799576,33.0,3.53784401,Morning,Minor,Shallow,0,2
3360,2021.0,2,4.0,-8.886600494,112.4704208,35.0,3.457895605,Morning,Minor,Shallow,0,2
3361,2021.0,2,4.0,-8.933433533,112.4526291,33.0,4.274949119,Afternoon,Light,Shallow,0,3
